"store_code","sales_value","cogs","total_expenses","marketing_expenses","inventory_value","exp_profit","product_id","sale_date"
"303","189","75","56","24","659","100","6","11/01/10 00:00:00"
"303","181","68","54","22","559","80","6","04/01/11 00:00:00"
"303","130","52","45","17","668","50","6","07/01/11 00:00:00"
"303","325","162","69","45","1091","100","8","04/01/10 00:00:00"
"303","291","145","65","40","1304","80","8","07/01/10 00:00:00"
"303","291","145","64","40","1292","80","8","08/01/10 00:00:00"
"303","306","153","66","42","1319","80","8","12/01/10 00:00:00"
"303","330","155","68","43","1280","90","8","09/01/11 00:00:00"
"303","122","51","76","46","503","30","9","10/01/10 00:00:00"
"303","125","52","77","47","509","10","9","11/01/10 00:00:00"
"303","133","52","77","47","421","20","9","03/01/11 00:00:00"
"303","106","44","65","40","496","10","9","06/01/11 00:00:00"
"303","94","39","61","36","517","0","9","07/01/11 00:00:00"
"303","140","60","47","19","329","40","10","02/01/10 00:00:00"
"303","108","46","42","15","415","30","10","08/01/10 00:00:00"
"303","127","54","44","17","424","30","10","12/01/10 00:00:00"
"303","107","46","39","15","415","30","10","08/01/11 00:00:00"
"303","121","54","54","20","337","20","11","04/01/10 00:00:00"
"303","120","54","53","20","404","30","11","10/01/10 00:00:00"
"303","103","46","51","17","422","10","11","12/01/10 00:00:00"
"303","110","46","51","17","422","10","11","12/01/11 00:00:00"
"303","140","64","40","19","965","40","12","01/01/10 00:00:00"
"303","135","62","41","19","952","30","12","03/01/10 00:00:00"
"303","122","56","39","17","992","30","12","05/01/10 00:00:00"
"303","118","54","37","16","1037","40","12","10/01/10 00:00:00"
"303","116","53","37","16","1054","20","12","12/01/10 00:00:00"
"303","147","63","41","19","965","40","12","04/01/11 00:00:00"
"303","121","56","36","17","992","30","12","05/01/11 00:00:00"
"305","222","88","61","29","653","90","2","04/01/10 00:00:00"
"305","283","114","63","37","822","120","2","07/01/11 00:00:00"
"305","206","86","49","26","490","70","3","02/01/10 00:00:00"
"305","220","92","112","83","541","40","5","02/01/10 00:00:00"
"305","250","105","124","95","716","30","5","12/01/10 00:00:00"
"305","266","105","124","95","716","30","5","12/01/11 00:00:00"
"305","201","77","56","25","432","60","6","01/01/11 00:00:00"
"305","103","45","27","14","605","30","8","04/01/10 00:00:00"
"305","127","57","55","21","313","20","9","04/01/10 00:00:00"
"305","130","58","55","22","338","30","9","05/01/10 00:00:00"
"305","140","63","57","23","397","30","9","08/01/10 00:00:00"
"305","149","67","58","25","391","20","9","09/01/10 00:00:00"
"305","159","67","58","25","391","20","9","09/01/11 00:00:00"
"305","155","65","57","24","403","20","9","12/01/11 00:00:00"
"305","177","81","47","25","1046","40","10","06/01/10 00:00:00"
"305","226","103","53","31","1073","70","10","08/01/10 00:00:00"
"305","174","80","46","24","1055","40","10","10/01/10 00:00:00"
"309","387","162","96","53","1148","140","2","09/01/10 00:00:00"
"309","234","95","52","30","608","100","3","01/01/10 00:00:00"
"309","301","123","62","39","611","130","3","04/01/10 00:00:00"
"309","373","154","67","49","817","170","3","08/01/11 00:00:00"
"309","546","234","109","77","1310","260","5","01/01/10 00:00:00"
"309","626","252","115","83","1316","280","5","04/01/11 00:00:00"
"309","628","253","116","83","1686","280","5","09/01/11 00:00:00"
"309","516","260","90","72","1715","210","6","06/01/11 00:00:00"
"309","302","123","46","34","959","130","8","12/01/10 00:00:00"
"309","301","123","45","34","947","140","10","06/01/10 00:00:00"
"309","323","132","48","36","994","140","10","08/01/10 00:00:00"
"309","249","95","37","26","799","100","10","03/01/11 00:00:00"
"309","189","77","33","21","449","80","11","02/01/10 00:00:00"
"309","133","54","26","15","601","50","11","12/01/10 00:00:00"
"309","211","81","34","22","460","80","11","04/01/11 00:00:00"
"309","134","54","45","17","641","30","12","06/01/11 00:00:00"
"309","201","75","55","24","659","50","12","11/01/11 00:00:00"
"310","132","144","96","47","862","-120","3","01/01/11 00:00:00"
"310","159","64","49","21","593","30","13","05/01/11 00:00:00"
"310","607","263","111","86","1433","220","6","05/01/11 00:00:00"
"310","452","207","85","64","965","160","9","01/01/10 00:00:00"
"310","120","52","30","17","554","40","10","08/01/10 00:00:00"
"310","188","83","37","27","574","60","10","06/01/11 00:00:00"
"310","256","104","41","29","821","100","11","05/01/10 00:00:00"
"310","302","123","45","34","928","100","11","09/01/10 00:00:00"
"310","322","123","45","34","928","100","11","09/01/11 00:00:00"
"310","245","100","40","28","598","90","12","08/01/10 00:00:00"
"310","509","239","90","66","1417","150","4","03/01/11 00:00:00"
"310","531","249","93","69","1775","160","4","09/01/11 00:00:00"
"312","354","148","91","48","844","140","2","02/01/10 00:00:00"
"312","567","238","121","78","1190","230","2","07/01/10 00:00:00"
"312","377","148","91","48","844","140","2","02/01/11 00:00:00"
"312","474","200","103","66","1095","190","2","06/01/11 00:00:00"
"312","569","224","116","73","1191","190","2","12/01/11 00:00:00"
"312","321","123","62","39","611","130","3","04/01/11 00:00:00"
"312","332","127","63","40","830","130","3","12/01/11 00:00:00"
"312","567","243","113","80","1260","260","5","03/01/10 00:00:00"
"312","634","272","121","89","1616","300","5","06/01/10 00:00:00"
"312","611","234","114","77","1310","260","5","01/01/11 00:00:00"
"312","637","257","117","84","1662","420","5","10/01/11 00:00:00"
"312","457","228","87","63","1436","180","6","02/01/10 00:00:00"
"312","521","260","97","72","1715","210","6","06/01/10 00:00:00"
"312","532","266","98","74","1819","220","6","07/01/10 00:00:00"
"312","498","249","94","69","1775","210","6","09/01/10 00:00:00"
"312","478","239","90","66","1755","300","6","10/01/10 00:00:00"
"312","219","89","35","24","777","100","8","01/01/10 00:00:00"
"312","256","104","41","29","952","120","8","07/01/10 00:00:00"
"312","290","118","45","33","930","110","8","11/01/10 00:00:00"
"312","227","87","35","24","756","90","8","03/01/11 00:00:00"
"312","322","123","46","34","928","140","8","09/01/11 00:00:00"
"312","199","87","40","28","564","70","9","07/01/10 00:00:00"
"312","119","52","27","17","554","40","9","08/01/11 00:00:00"
"312","141","58","31","19","548","50","9","09/01/11 00:00:00"
"312","96","39","24","12","541","40","9","10/01/11 00:00:00"
"312","98","40","25","13","536","30","9","11/01/11 00:00:00"
"312","106","43","27","14","531","30","9","12/01/11 00:00:00"
"312","254","104","37","29","871","120","10","05/01/11 00:00:00"
"312","309","127","43","35","1007","150","10","07/01/11 00:00:00"
"312","320","132","45","36","994","140","10","08/01/11 00:00:00"
"312","224","86","36","24","1003","80","10","12/01/11 00:00:00"
"312","230","94","37","26","562","90","11","06/01/10 00:00:00"
"312","228","94","34","26","608","90","11","07/01/11 00:00:00"
"312","243","100","37","28","598","100","11","08/01/11 00:00:00"
"312","135","54","48","17","641","30","12","06/01/10 00:00:00"
"312","130","52","45","17","668","30","12","07/01/11 00:00:00"
"314","193","86","65","32","484","50","2","02/01/10 00:00:00"
"314","150","67","58","25","599","30","2","09/01/10 00:00:00"
"314","213","85","69","32","494","40","2","01/01/11 00:00:00"
"314","201","85","65","32","476","40","2","03/01/11 00:00:00"
"314","167","76","58","28","613","40","2","07/01/11 00:00:00"
"314","142","65","42","20","1042","50","3","06/01/10 00:00:00"
"314","132","60","40","18","1070","40","3","07/01/10 00:00:00"
"314","136","62","40","19","1059","50","3","09/01/10 00:00:00"
"314","150","69","43","21","1060","40","3","11/01/10 00:00:00"
"314","190","78","47","24","965","50","3","01/01/11 00:00:00"
"314","174","74","44","22","949","60","3","03/01/11 00:00:00"
"314","131","60","37","18","1070","40","3","07/01/11 00:00:00"
"314","77","34","46","12","240","10","13","10/01/10 00:00:00"
"314","74","33","45","12","243","0","13","11/01/10 00:00:00"
"314","84","35","46","13","197","-10","13","04/01/11 00:00:00"
"314","80","36","44","13","212","0","13","05/01/11 00:00:00"
"314","97","40","49","15","244","10","13","09/01/11 00:00:00"
"314","82","34","46","12","240","10","13","10/01/11 00:00:00"
"314","79","33","45","12","243","0","13","11/01/11 00:00:00"
"314","83","34","20","9","890","40","5","08/01/10 00:00:00"
"314","99","40","23","11","881","90","5","10/01/10 00:00:00"
"314","132","54","27","15","885","80","5","11/01/10 00:00:00"
"314","123","50","25","14","898","70","5","12/01/10 00:00:00"
"314","131","50","25","14","814","70","5","02/01/11 00:00:00"
"314","123","47","25","13","821","60","5","04/01/11 00:00:00"
"314","91","37","20","10","876","40","5","06/01/11 00:00:00"
"314","96","39","22","10","845","50","6","07/01/10 00:00:00"
"314","81","33","21","9","836","50","6","11/01/10 00:00:00"
"314","77","31","19","8","844","50","6","12/01/10 00:00:00"
"314","95","39","20","10","845","50","6","07/01/11 00:00:00"
"314","84","32","20","8","837","50","6","09/01/11 00:00:00"
"314","107","44","69","40","261","10","8","04/01/10 00:00:00"
"314","151","63","86","57","332","20","8","08/01/10 00:00:00"
"314","103","43","64","39","282","10","8","05/01/11 00:00:00"
"314","113","44","69","40","325","10","8","09/01/11 00:00:00"
"314","113","44","70","40","325","0","8","11/01/11 00:00:00"
"314","126","49","74","44","335","0","8","12/01/11 00:00:00"
"314","99","88","50","27","525","-20","9","01/01/10 00:00:00"
"314","111","88","52","27","525","-20","9","01/01/11 00:00:00"
"314","140","116","54","35","1142","0","9","06/01/11 00:00:00"
"314","130","82","49","25","1804","0","9","11/01/11 00:00:00"
"314","82","35","38","11","196","10","11","01/01/10 00:00:00"
"314","92","39","39","12","212","20","11","05/01/10 00:00:00"
"314","91","39","39","12","248","20","11","09/01/10 00:00:00"
"314","91","36","38","11","187","10","11","03/01/11 00:00:00"
"314","102","44","39","14","258","30","11","07/01/11 00:00:00"
"314","98","39","40","12","244","30","11","10/01/11 00:00:00"
"314","95","38","40","12","256","10","11","12/01/11 00:00:00"
"314","68","30","45","11","165","-10","12","02/01/10 00:00:00"
"314","65","29","45","11","169","-10","12","04/01/10 00:00:00"
"314","76","34","46","12","182","0","12","05/01/10 00:00:00"
"314","54","24","42","9","212","-10","12","09/01/10 00:00:00"
"314","64","29","42","11","215","-10","12","08/01/11 00:00:00"
"315","650","260","143","91","2548","230","2","10/01/10 00:00:00"
"315","745","279","149","97","2642","250","2","12/01/11 00:00:00"
"315","230","94","38","26","608","120","13","07/01/10 00:00:00"
"315","61","105","128","95","725","-170","5","01/01/10 00:00:00"
"315","651","265","134","100","1613","200","9","05/01/10 00:00:00"
"315","663","271","126","102","1727","220","9","06/01/11 00:00:00"
"315","198","235","94","72","2169","-90","10","05/01/10 00:00:00"
"315","164","239","95","74","4360","-100","10","10/01/10 00:00:00"
"315","261","100","40","28","822","130","11","04/01/11 00:00:00"
"315","213","87","35","24","756","110","12","03/01/10 00:00:00"
"315","290","118","45","33","930","130","12","11/01/10 00:00:00"
"318","99","40","23","11","793","50","2","05/01/10 00:00:00"
"318","99","40","23","11","843","50","2","07/01/10 00:00:00"
"318","119","48","25","13","834","60","2","09/01/10 00:00:00"
"318","120","49","25","13","845","70","2","12/01/10 00:00:00"
"318","98","40","21","11","793","50","2","05/01/11 00:00:00"
"318","127","48","25","13","834","60","2","09/01/11 00:00:00"
"318","123","47","24","13","834","60","2","11/01/11 00:00:00"
"318","121","49","25","13","767","70","3","03/01/10 00:00:00"
"318","121","49","24","13","779","70","3","04/01/10 00:00:00"
"318","130","53","25","14","803","80","3","05/01/10 00:00:00"
"318","144","59","27","16","842","90","3","06/01/10 00:00:00"
"318","144","59","27","16","870","90","3","07/01/10 00:00:00"
"318","91","33","21","9","777","50","3","01/01/11 00:00:00"
"318","167","62","42","19","346","70","5","03/01/10 00:00:00"
"318","142","49","39","15","342","50","5","04/01/11 00:00:00"
"318","103","39","33","12","380","30","5","07/01/11 00:00:00"
"318","125","47","35","14","366","40","5","08/01/11 00:00:00"
"318","150","53","39","16","321","30","5","11/01/11 00:00:00"
"318","110","45","37","14","410","40","6","05/01/10 00:00:00"
"318","99","40","36","12","443","30","6","06/01/10 00:00:00"
"318","113","46","37","14","449","40","6","10/01/10 00:00:00"
"318","120","46","37","14","449","40","6","10/01/11 00:00:00"
"318","113","43","36","13","466","20","6","12/01/11 00:00:00"
"318","106","46","28","15","587","40","8","07/01/10 00:00:00"
"318","159","69","35","22","572","60","8","09/01/10 00:00:00"
"318","125","49","29","16","623","40","8","01/01/11 00:00:00"
"318","119","49","28","16","617","40","8","02/01/11 00:00:00"
"318","117","48","28","15","611","40","8","03/01/11 00:00:00"
"318","251","103","46","33","564","110","8","10/01/11 00:00:00"
"318","189","85","65","32","476","40","9","03/01/10 00:00:00"
"318","169","76","61","28","580","40","9","06/01/10 00:00:00"
"318","169","76","62","28","613","40","9","07/01/10 00:00:00"
"318","213","85","68","32","494","40","9","01/01/11 00:00:00"
"318","167","76","57","28","580","40","9","06/01/11 00:00:00"
"318","163","68","59","25","619","30","9","12/01/11 00:00:00"
"318","155","65","88","58","342","10","4","02/01/10 00:00:00"
"318","150","63","86","57","187","0","4","03/01/10 00:00:00"
"318","128","53","78","48","-267","10","4","06/01/10 00:00:00"
"318","149","62","85","56","-613","0","4","09/01/10 00:00:00"
"318","144","60","83","54","-762","10","4","10/01/10 00:00:00"
"318","165","65","88","58","342","10","4","02/01/11 00:00:00"
"318","159","62","85","56","-613","0","4","09/01/11 00:00:00"
"318","157","61","85","55","-906","10","4","11/01/11 00:00:00"
"319","45","18","16","5","821","20","1","01/01/10 00:00:00"
"319","61","25","19","7","854","30","1","07/01/10 00:00:00"
"319","48","19","16","5","848","20","1","09/01/10 00:00:00"
"319","48","18","17","5","818","20","1","02/01/11 00:00:00"
"319","49","20","16","5","829","20","1","05/01/11 00:00:00"
"319","57","23","16","6","843","30","1","06/01/11 00:00:00"
"319","62","25","18","7","851","30","1","08/01/11 00:00:00"
"319","51","19","16","5","848","20","1","09/01/11 00:00:00"
"319","63","28","29","8","961","20","2","02/01/10 00:00:00"
"319","72","33","32","10","1003","20","2","09/01/10 00:00:00"
"319","65","28","30","8","964","20","2","04/01/11 00:00:00"
"319","74","34","30","10","1010","20","2","07/01/11 00:00:00"
"319","89","41","32","12","1007","20","2","08/01/11 00:00:00"
"319","49","21","19","6","614","20","3","04/01/10 00:00:00"
"319","24","10","15","3","594","10","3","12/01/10 00:00:00"
"319","58","23","19","7","617","20","3","03/01/11 00:00:00"
"319","37","15","17","4","600","10","3","09/01/11 00:00:00"
"319","25","10","16","3","596","10","3","11/01/11 00:00:00"
"319","47","19","17","5","774","20","5","02/01/10 00:00:00"
"319","49","20","17","5","784","20","5","05/01/10 00:00:00"
"319","58","23","17","6","800","50","5","10/01/10 00:00:00"
"319","62","23","17","6","803","30","5","09/01/11 00:00:00"
"319","43","0","12","0","602","40","6","06/01/10 00:00:00"
"319","43","0","11","0","473","40","6","09/01/10 00:00:00"
"319","46","0","11","0","774","40","6","02/01/11 00:00:00"
"319","678","291","129","96","1742","240","8","07/01/10 00:00:00"
"319","607","263","110","86","1433","220","8","05/01/11 00:00:00"
"319","628","253","116","83","1686","210","8","09/01/11 00:00:00"
"319","637","257","117","84","1662","210","8","10/01/11 00:00:00"
"319","267","109","56","34","585","110","9","03/01/10 00:00:00"
"319","301","123","63","39","611","120","9","04/01/10 00:00:00"
"319","345","141","68","45","764","140","9","06/01/10 00:00:00"
"319","376","154","72","49","833","150","9","07/01/10 00:00:00"
"319","312","127","62","40","830","120","9","12/01/10 00:00:00"
"319","321","123","63","39","611","120","9","04/01/11 00:00:00"
"319","478","239","91","66","1464","140","11","04/01/10 00:00:00"
"319","510","228","91","63","1459","140","11","01/01/11 00:00:00"
"319","516","260","89","72","1559","150","11","05/01/11 00:00:00"
